song,Range,Importance_of_Bass_Register,Importance_of_Middle_Register,Importance_of_High_Register,Dominant_Spread,Strong_Tonal_Centres,Most_Common_Melodic_Interval,Number_of_Common_Melodic_Intervals,Relative_Prevalence_of_Most_Common_Melodic_Intervals,Amount_of_Arpeggiation,Repeated_Notes,Chromatic_Motion,Melodic_Tritones,Melodic_Perfect_Fifths,Melodic_Sixths,Melodic_Sevenths,Melodic_Octaves,Melodic_Large_Intervals,Minor_Major_Melodic_Third_Ratio,Direction_of_Melodic_Motion,Most_Common_Vertical_Interval,Second_Most_Common_Vertical_Interval,Distance_Between_Two_Most_Common_Vertical_Intervals,Prevalence_of_Second_Most_Common_Vertical_Interval,Vertical_Unisons,Vertical_Minor_Seconds,Vertical_Thirds,Vertical_Tritones,Vertical_Perfect_Fourths,Vertical_Perfect_Fifths,Vertical_Sixths,Vertical_Sevenths,Standard_Triads,Diminished_and_Augmented_Triads,Dominant_Seventh_Chords,Non-Standard_Chords,Complex_Chords,Minor_Major_Triad_Ratio,Total_Number_of_Notes,Prevalence_of_Very_Long_Rhythmic_Values,Prevalence_of_Dotted_Notes,Shortest_Rhythmic_Value,Longest_Rhythmic_Value,Most_Common_Rhythmic_Value,Relative_Prevalence_of_Most_Common_Rhythmic_Values,Difference_Between_Most_Common_Rhythmic_Values,Rhythmic_Value_Skewness,Median_Rhythmic_Value_Run_Length,Median_Rhythmic_Value_Offset,Median_Partial_Rest_Duration,Variability_of_Partial_Rest_Durations,Number_of_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Harmonicity_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Note_Density,Note_Density_Variability,Amount_of_Staccato,Number_of_Strong_Rhythmic_Pulses,Number_of_Moderate_Rhythmic_Pulses,Strongest_Rhythmic_Pulse,Second_Strongest_Rhythmic_Pulse,Harmonicity_of_Two_Strongest_Rhythmic_Pulses,Similar_Motion,Contrary_Motion,Parallel_Fifths,Dynamic_Range,Average_Note_to_Note_Change_in_Dynamics,pcm_intensity_sma_min,pcm_intensity_sma_minPos,pcm_loudness_sma_range,pcm_loudness_sma_maxPos,pcm_loudness_sma_linregc1,pcm_loudness_sma_skewness,pcm_zcr_sma_min,pcm_zcr_sma_maxPos,pcm_zcr_sma_minPos,pcm_zcr_sma_linregc1,pcm_zcr_sma_stddev,pcm_zcr_sma_skewness,F0_sma_maxPos,F0_sma_linregerrQ,F0env_sma_max,F0env_sma_min,F0env_sma_maxPos,F0env_sma_linregc1,F0env_sma_linregerrQ,F0env_sma_skewness,F0env_sma_kurtosis,F0env_sma_quartile3,BPM
Q3_zvWX_dwQPtU_1,61.0,0.2,0.3192,0.4808,3.0,3.0,12.0,1.0,0.3077,0.3821,0.0283,0.0,0.0,0.03774,0.04245,0.02358,0.184,0.533,0.4444,0.4854,0.0,7.0,7.0,0.1212,0.0,0.04262,0.2,0.02421,0.09055,0.1212,0.1423,0.08631,0.2069,0.0,0.0,0.5097,0.3066,0.697,260.0,0.1192,0.6962,0.125,12.0,1.5,0.8939,2.0,0.7985,1.0,0.1771,0.4271,0.0,2.0,45.0,2.0,1.046,5.714,3.243,0.02692,2.0,7.0,45.0,90.0,2.0,0.2509,0.01944,0.0009259,86.0,16.64,3.5989178e-09,4040.0,3.2570674,143.0,-0.0001492354,0.4826537,0.0066666664,3185.0,366.0,1.7466788e-06,0.01000142,1.4316754,3693.0,12508.158,424.22278,31.25,3694.0,0.0013814413,125.72692,-13.803532,368.54742,376.9226,89.59873962402344
Q2_OCqMDeD6Fmc_1,60.0,0.4005,0.5968,0.002688,6.0,2.0,12.0,4.0,0.9412,0.542,0.005797,0.04348,0.0,0.1275,0.07246,0.04058,0.1478,0.2551,0.2917,0.4519,0.0,7.0,7.0,0.1278,0.0,0.07069,0.1704,0.01233,0.1136,0.1278,0.1352,0.09735,0.01894,0.0,0.0,0.8168,0.5596,9.579,372.0,0.03763,0.3522,0.125,12.0,2.0,0.9195,2.0,1.351,1.0,0.07031,0.1328,0.0,0.0,40.0,1.5,1.393,7.739,3.935,0.01075,0.0,11.0,40.0,60.0,1.5,0.26,0.004011,0.002674,53.0,8.148,3.4627519e-09,1998.0,2.6626034,3528.0,0.00012580419,0.7167937,0.0069444445,1498.0,689.0,1.9563538e-07,0.0052217427,0.38748026,1106.0,22889.436,415.0411,31.25,1106.0,-0.0004177913,160.08919,-9.079682,216.90521,379.48798,118.03214263916016
Q2_Dg935IbDggo_1,55.0,0.4174,0.5482,0.0344,6.0,2.0,12.0,2.0,0.7843,0.3907,0.008197,0.005464,0.002732,0.07377,0.08743,0.03279,0.1393,0.418,1.545,0.4931,0.0,7.0,7.0,0.1589,0.0,0.02777,0.197,0.002298,0.1492,0.1589,0.1174,0.05463,0.2317,0.0,0.0,0.7226,0.09396,2.456,436.0,0.01835,0.7913,0.125,12.0,0.75,0.5641,2.0,1.154,1.0,0.05729,0.1458,0.1117,0.0,50.0,1.163,1.389,10.91,4.861,0.01606,0.0,14.0,50.0,43.0,1.163,0.2825,0.01646,0.002194,54.0,8.716,2.9625992e-08,3296.0,2.9953463,1761.0,1.2222945e-05,0.48344266,0.0075000003,1434.0,69.0,6.1960895e-07,0.004561912,0.3547671,1276.0,19470.404,396.92,0.0,1277.0,0.0009993232,306.18213,-11.066438,196.88744,375.04596,150.3139190673828
Q3_wfXSdMsd4q8_0,29.0,0.0,0.2609,0.7391,6.0,2.0,2.0,4.0,0.9091,0.4545,0.05195,0.03247,0.006494,0.1039,0.09091,0.03896,0.1299,0.2273,1.6,0.5274,2.0,7.0,5.0,0.1568,0.0,0.0371,0.1585,0.02257,0.1279,0.1568,0.1226,0.09464,0.01974,8.436e-05,0.0002812,0.8088,0.4102,14.26,161.0,0.2484,0.3354,0.125,12.0,1.0,0.625,4.0,1.355,1.0,0.151,3.862,1.65,0.0,43.0,1.047,1.027,3.247,1.982,0.03106,0.0,17.0,43.0,45.0,1.047,0.3289,0.01053,0.01316,78.0,18.86,1.917901e-13,0.0,1.7817149,2979.0,5.743231e-05,1.0488738,0.011666667,0.0,3873.0,-5.8497903e-06,0.01200503,-0.057800252,1590.0,2114.3406,443.61752,27.027025,1697.0,-0.0011321364,292.52847,-3.561963,78.844604,385.80896,105.59571075439452
Q3_nFunbdBrukY_0,41.0,0.1351,0.527,0.3378,3.0,2.0,5.0,4.0,0.8947,0.3741,0.02878,0.1223,0.0,0.05036,0.02878,0.02878,0.05036,0.2446,0.7333,0.7407,7.0,0.0,7.0,0.1466,0.0,0.05617,0.216,0.006346,0.1162,0.1645,0.1299,0.06668,0.2371,0.0,0.0,0.6901,0.3533,0.2018,148.0,0.1149,0.3986,0.25,8.0,4.0,0.7073,1.0,-0.06001,1.0,0.1719,0.0,0.0,0.0,52.0,1.25,1.052,4.935,0.6054,0.0,0.0,13.0,52.0,65.0,1.25,0.2893,0.02479,0.01033,64.0,10.24,1.8355246e-09,814.0,2.2283673,2539.0,6.266549e-05,0.6364555,0.0058333334,1767.0,591.0,-6.3472237e-07,0.0061499844,0.4979116,2680.0,21782.867,427.37296,37.73585,2681.0,-0.0014411701,224.17485,-6.596207,132.61426,378.37613,129.04592895507812
Q4_prUUays30Mg_0,44.0,0.254,0.7143,0.03175,6.0,2.0,2.0,4.0,0.9375,0.4153,0.01695,0.05932,0.0,0.1102,0.09322,0.01695,0.1102,0.2542,2.0,0.4914,3.0,7.0,4.0,0.1539,0.0,0.03019,0.2642,0.02044,0.1433,0.1539,0.1768,0.01381,0.3837,0.05233,0.0,0.2666,0.018,0.8161,126.0,0.05556,0.2381,0.125,12.0,2.0,0.4783,2.0,0.3735,1.0,0.1172,1.122,0.7053,2.0,56.0,2.0,1.323,2.696,1.137,0.03175,2.0,8.0,56.0,112.0,2.0,0.3833,0.01667,0.008333,40.0,6.365,0.0,0.0,4.2118807,2256.0,-6.6050907e-06,0.6120257,0.007222222,0.0,1394.0,-3.091969e-06,0.023063261,13.294317,3684.0,20107.53,412.82275,0.0,3684.0,0.0064050043,1680.7286,-8.097565,70.499626,374.9999,111.64459228515624
Q2_jO2zX6Ul8GM_1,41.0,0.4122,0.5038,0.08397,4.0,2.0,3.0,1.0,0.8333,0.3701,0.0,0.0315,0.0,0.07087,0.1181,0.03937,0.05512,0.5197,2.4,0.5118,0.0,3.0,3.0,0.1718,0.0,0.03263,0.243,0.02939,0.09769,0.1114,0.1309,0.06726,0.206,0.0291,0.0,0.4281,0.07734,0.5686,131.0,0.0458,0.5573,0.125,12.0,3.0,0.9032,3.0,1.124,1.0,0.1719,0.2578,0.0,0.0,48.0,1.542,1.506,3.337,1.532,0.007634,0.0,16.0,48.0,74.0,1.542,0.3433,0.04478,0.0,48.0,14.69,1.046467e-08,1791.0,3.3742895,765.0,-0.0001431044,0.79394066,0.0033333332,193.0,37.0,-2.9997472e-07,0.00449206,-0.34892523,737.0,12404.825,449.12112,31.25,739.0,-0.001149124,179.97455,-9.566223,220.01245,375.5399,140.81253051757812
Q2_QmK_SND2jAw_1,72.0,0.4903,0.2086,0.3011,2.0,3.0,12.0,1.0,0.3274,0.4939,0.03632,0.04116,0.0,0.01211,0.05569,0.002421,0.2736,0.4116,0.7838,0.4221,0.0,4.0,4.0,0.1848,0.0,0.03163,0.2688,0.008902,0.07748,0.1331,0.172,0.04617,0.08694,0.03776,5.669e-05,0.6852,0.3307,1.545,465.0,0.04301,0.4731,0.125,8.0,0.75,0.6352,3.0,1.486,1.0,0.09115,1.448,0.0,0.0,42.0,1.333,1.005,9.94,2.199,0.01075,0.0,16.0,42.0,56.0,1.333,0.393,0.006734,0.01106,64.0,7.738,2.1349535e-10,4694.0,3.3010714,266.0,3.293704e-05,0.38420972,0.009166666,4568.0,2053.0,7.057951e-07,0.005296944,0.94676715,1392.0,24371.39,417.17053,0.0,4195.0,0.008522827,1363.1683,-8.061316,75.18022,378.742,111.17831420898438
Q4_biROWEwkDQQ_0,55.0,0.2872,0.5532,0.1596,4.0,2.0,12.0,1.0,0.5769,0.4138,0.02299,0.01724,0.005747,0.06897,0.0977,0.04598,0.1494,0.3448,1.8,0.5118,7.0,5.0,2.0,0.1348,0.0,0.03335,0.1781,0.02021,0.1348,0.1784,0.1313,0.08273,0.2152,0.0,0.04874,0.6126,0.2148,0.1005,188.0,0.117,0.3085,0.125,12.0,2.0,0.8,2.0,1.205,1.0,0.112,1.792,0.0,0.0,44.0,1.477,1.617,3.761,1.268,0.0266,0.0,14.0,44.0,65.0,1.477,0.3616,0.01339,0.002232,62.0,13.74,0.0,0.0,2.073672,3006.0,5.9458613e-05,0.5386227,0.0072222226,0.0,1832.0,-2.4288545e-05,0.12862784,7.287486,86.0,25423.56,444.2246,0.0,1092.0,0.009071983,2575.6628,-6.123236,43.0944,375.7956,123.70027923583984
Q2_qlbazHayULg_11,64.0,0.4187,0.4167,0.1646,5.0,1.0,12.0,2.0,0.5942,0.4469,0.05556,0.009662,0.002415,0.05797,0.05314,0.007246,0.1667,0.401,0.9545,0.4527,0.0,7.0,7.0,0.1577,0.0,0.0112,0.2481,0.002356,0.1099,0.1577,0.1463,0.04443,0.4038,0.0,0.0,0.4726,0.1174,0.7284,480.0,0.02083,0.3417,0.125,12.0,1.0,0.9524,4.0,0.8933,1.0,0.05469,0.1406,0.1416,0.0,41.0,1.098,1.088,12.0,6.597,0.175,0.0,15.0,41.0,45.0,1.098,0.3314,0.01502,0.003835,68.0,8.144,2.78163e-09,73.0,1.6757516,3309.0,9.987653e-05,0.49101564,0.011944444,286.0,925.0,3.4011768e-07,0.0051466506,0.8485882,1934.0,27102.053,424.07712,0.0,1935.0,0.0020512962,326.74454,-9.353455,171.36623,378.3502,146.80654907226562
Q2_Iq6g_4AwUWs_0,74.0,0.2103,0.3252,0.4645,3.0,2.0,5.0,3.0,0.8269,0.3978,0.0,0.0112,0.002801,0.05322,0.04762,0.0112,0.1204,0.4062,0.9143,0.5266,0.0,7.0,7.0,0.1416,0.0,0.02908,0.2025,0.0166,0.1268,0.1416,0.1641,0.03427,0.605,0.0,0.0,0.2934,0.08114,0.7194,409.0,0.0489,0.4719,0.125,8.0,1.5,0.7375,1.0,0.6121,1.0,0.07031,0.9089,0.0,0.0,40.0,1.2,2.023,10.23,3.533,0.007335,0.0,14.0,40.0,48.0,1.2,0.2347,0.02,0.002807,68.0,9.054,1.7791976e-09,3579.0,2.9752884,2680.0,1.648192e-05,0.89669585,0.0058333334,1570.0,3601.0,-8.577045e-07,0.010752664,1.2856662,1926.0,28821.76,421.84506,0.0,353.0,0.0041750697,972.27734,-8.962958,101.5158,379.9166,80.26099395751953
Q4_ADJ_PDauy-g_2,63.0,0.5222,0.2889,0.1889,4.0,2.0,12.0,1.0,0.5,0.3704,0.03086,0.0,0.01852,0.06173,0.04938,0.03086,0.1481,0.5123,4.0,0.4713,0.0,5.0,5.0,0.1325,0.0,0.01898,0.1833,0.004629,0.1325,0.1324,0.1732,0.07887,0.1675,0.0,0.01649,0.5534,0.3198,1.019,180.0,0.2667,0.3167,0.125,12.0,0.125,1.0,0.0,0.9842,1.0,0.1146,0.25,0.04788,0.0,54.0,1.333,1.126,4.501,2.884,0.1611,0.0,20.0,54.0,72.0,1.333,0.2495,0.007431,0.001062,57.0,9.811,7.0853123e-10,3303.0,3.384378,150.0,-0.0001924021,1.3158977,0.0030555557,2228.0,1730.0,-1.2927671e-06,0.00527082,2.092189,2851.0,27756.795,438.5331,0.0,2854.0,0.002369992,259.95505,-10.616945,209.23422,379.6499,88.60462951660156
Q1_XC_SiJszQx0_3,53.0,0.472,0.496,0.032,4.0,3.0,12.0,1.0,0.5091,0.4444,0.04805,0.003003,0.0,0.04505,0.09309,0.04805,0.1652,0.5165,1.0,0.4479,0.0,7.0,7.0,0.1503,0.0,0.02986,0.1701,0.0154,0.1194,0.1503,0.1364,0.0985,0.1096,0.0004223,0.05558,0.738,0.2274,3.001,375.0,0.02133,0.6907,0.125,12.0,0.75,0.3832,2.0,1.326,1.0,0.04948,0.3177,0.0,0.0,41.0,1.317,1.259,7.501,2.65,0.02133,0.0,11.0,41.0,54.0,1.317,0.3587,0.04807,0.002345,54.0,10.23,9.363762e-09,1635.0,2.5068004,3770.0,1.3767244e-05,0.5020743,0.007222222,3954.0,3314.0,4.3000622e-07,0.0052158763,0.86339706,3959.0,27763.451,430.8336,0.0,3959.0,0.0021387292,770.0242,-10.029658,131.29622,377.75342,162.4870147705078
Q1_2Z9SjI131jA_8,49.0,0.1822,0.4533,0.3644,3.0,2.0,7.0,2.0,1.0,0.4457,0.01087,0.0163,0.005435,0.1467,0.09239,0.02717,0.1467,0.413,0.8571,0.5165,7.0,3.0,4.0,0.1639,0.0,0.00849,0.2102,0.007805,0.09586,0.2009,0.1533,0.08299,0.1501,0.0,0.0273,0.4977,0.1141,0.6499,225.0,0.02222,0.2267,0.125,12.0,1.0,0.3708,2.0,1.136,1.0,0.05208,1.706,1.129,5.0,42.0,1.19,1.141,6.106,3.234,0.04,5.0,5.0,42.0,50.0,1.19,0.3709,0.02226,0.01039,37.0,8.129,2.6082806e-12,80.0,3.575314,257.0,0.00018017172,-0.015059645,0.011111111,37.0,1119.0,-3.4769503e-06,0.010977391,2.1579847,1006.0,18913.543,423.1185,31.496063,1659.0,0.001330389,249.55917,-6.570936,124.34463,375.71667,123.93247985839844
Q4_k6aLLVX1D7Y_0,34.0,0.4167,0.53,0.05333,5.0,2.0,12.0,5.0,0.9,0.5755,0.01799,0.0,0.0,0.01439,0.01439,0.0,0.1439,0.5612,0.4848,0.4579,0.0,5.0,5.0,0.1648,0.0,0.0005795,0.2909,0.0001089,0.1648,0.1169,0.2042,0.007505,0.8191,0.0,0.001401,0.009305,0.006437,1.368,300.0,0.01667,0.2967,0.125,8.0,1.0,0.3681,1.0,1.246,1.0,0.151,0.0,0.0,0.0,42.0,1.238,1.28,7.506,1.26,0.01333,0.0,13.0,42.0,52.0,1.238,0.3706,0.0203,0.005076,52.0,10.14,2.6811692e-10,0.0,3.867898,3806.0,0.00010019544,0.31707639,0.004722222,2466.0,0.0,-3.7448555e-07,0.0034135021,-0.24573402,2440.0,23552.37,398.98218,0.0,3222.0,0.0012556284,299.8381,-16.93896,343.2422,375.04657,102.64850616455078
Q2_qlbazHayULg_6,59.0,0.1945,0.4302,0.3753,6.0,2.0,5.0,4.0,0.6842,0.4214,0.01247,0.004988,0.0,0.09726,0.1571,0.02993,0.09476,0.2469,1.45,0.4949,0.0,7.0,7.0,0.144,0.0,0.01439,0.2064,0.0157,0.1005,0.144,0.1572,0.09961,0.01895,0.0,0.0,0.6763,0.4714,66.0,437.0,0.06636,0.3844,0.125,12.0,1.0,0.8824,1.0,0.9857,1.0,0.09115,0.2865,0.0,0.0,41.0,1.22,1.073,11.87,5.654,0.02975,0.0,13.0,41.0,50.0,1.22,0.2017,0.003605,0.00676,66.0,10.33,5.846353e-09,1018.0,2.1031516,789.0,-3.1989737e-05,0.69401455,0.011944444,614.0,2791.0,1.12190115e-08,0.005981038,0.6526058,2262.0,24756.625,431.32617,0.0,2262.0,0.027103465,4353.7207,-4.691823,24.323877,389.24332,120.2269515991211
Q2_fuCxYrru2S4_2,56.0,0.349,0.4714,0.1797,3.0,2.0,12.0,3.0,0.5484,0.4841,0.04899,0.002882,0.002882,0.08357,0.05476,0.002882,0.1787,0.3804,0.5,0.5485,0.0,7.0,7.0,0.1856,0.0,0.004012,0.2168,0.0227,0.08186,0.1856,0.124,0.07083,0.2174,0.04027,0.0,0.5811,0.003295,1.949,384.0,0.005208,0.6927,0.125,6.0,0.75,0.4172,2.0,1.246,1.0,0.07292,0.276,0.0,1.0,50.0,1.48,1.512,9.602,3.368,0.04427,1.0,11.0,50.0,74.0,1.48,0.346,0.009775,0.002933,62.0,11.93,2.2033573e-08,131.0,2.1865745,57.0,-1.00777725e-05,0.26504815,0.0058333334,3984.0,28.0,7.9632935e-07,0.0050653736,0.1968446,1006.0,28370.562,443.3619,31.25,1008.0,-0.0004022628,212.78076,-6.5379434,140.43947,381.9194,147.2291717529297
Q1_e838BE_MH6s_3,74.0,0.2258,0.4342,0.34,2.0,2.0,12.0,1.0,0.377,0.3855,0.03313,0.03916,0.03916,0.04518,0.03916,0.003012,0.1837,0.4247,1.187,0.4891,0.0,7.0,7.0,0.1696,0.0,0.01728,0.2051,0.07094,0.07702,0.1696,0.1205,0.0298,0.3808,0.009639,0.03654,0.1417,0.02796,0.0,403.0,0.0,0.1365,0.125,3.0,0.125,1.0,0.0,0.9553,2.0,0.05208,0.2917,0.2323,0.0,49.0,1.51,1.638,13.44,4.564,0.3995,0.0,12.0,49.0,74.0,1.51,0.3305,0.1053,0.002105,72.0,9.022,6.137229e-12,309.0,3.4494903,1054.0,0.000252265,0.6620796,0.008055556,1447.0,99.0,1.7835259e-06,0.021097247,2.061291,2144.0,27025.068,472.4989,0.0,2148.0,0.017512415,1726.3724,-4.8597083,35.246426,395.5218,145.20639038085938
Q2_dtS02mrDMsM_3,81.0,0.2851,0.2751,0.4398,5.0,3.0,12.0,1.0,0.1267,0.5465,0.03855,0.01361,0.006803,0.04308,0.06349,0.02721,0.3401,0.3288,1.357,0.4717,0.0,7.0,7.0,0.127,0.0,0.04435,0.1931,0.03323,0.1133,0.127,0.1109,0.0876,0.1391,9.031e-05,0.007541,0.7027,0.3561,0.2743,498.0,0.006024,0.4277,0.125,6.0,0.25,0.9794,4.0,0.4925,1.0,0.08594,0.0,0.0,0.0,43.0,1.163,1.092,16.61,2.07,0.01807,0.0,15.0,43.0,50.0,1.163,0.3155,0.02268,0.003359,72.0,10.06,6.285677e-08,159.0,3.270277,400.0,-7.727039e-05,0.28671458,0.017222224,2519.0,819.0,4.3324003e-06,0.00783027,1.1373304,2936.0,15268.672,426.53674,0.0,413.0,0.034542896,5092.1104,-4.3465443,20.518944,383.3462,172.26565551757812
Q4_OyaY4213c2A_1,60.0,0.2267,0.4244,0.3488,3.0,2.0,3.0,1.0,0.7143,0.3952,0.07784,0.01198,0.01198,0.02395,0.07186,0.02395,0.02994,0.4132,2.333,0.5065,2.0,7.0,5.0,0.1264,0.0,0.05884,0.1737,0.01351,0.1224,0.1264,0.1355,0.1073,0.05823,0.0001076,0.0,0.9014,0.4156,0.6732,172.0,0.25,0.4477,0.125,12.0,1.5,0.5882,1.0,1.46,1.0,0.1901,0.2865,0.0,0.0,41.0,1.171,1.174,4.646,1.928,0.005814,0.0,15.0,41.0,48.0,1.171,0.3423,0.0,0.0,82.0,19.65,3.682298e-12,3671.0,2.969226,1039.0,-0.00025322524,0.89845866,0.0052777776,3303.0,1811.0,-1.7841157e-06,0.0072470484,0.62894386,718.0,25945.805,440.7609,0.0,2056.0,0.0050036088,565.91345,-10.54146,158.10484,382.32745,135.6680145263672
Q2_GwdQliEv6Z0_0,62.0,0.1513,0.4392,0.4095,3.0,2.0,12.0,1.0,0.371,0.4222,0.0,0.006349,0.009524,0.05714,0.1238,0.05714,0.1968,0.4,1.083,0.4571,0.0,7.0,7.0,0.1545,0.0,0.01193,0.1709,0.0166,0.1139,0.1545,0.1198,0.1218,0.0565,0.0007435,0.0,0.6763,0.274,0.9023,337.0,0.0178,0.2107,0.125,12.0,0.5,0.9806,2.0,0.9713,1.0,0.08594,0.2135,0.06077,0.0,43.0,1.233,1.348,8.887,3.881,0.008902,0.0,12.0,43.0,53.0,1.233,0.2028,0.01763,0.0,47.0,9.481,1.0792938e-08,1181.0,2.5794008,2380.0,3.915559e-06,0.56321824,0.0069444445,2321.0,1486.0,2.603604e-06,0.0073897336,0.3414056,1369.0,29906.441,421.8153,0.0,2147.0,0.0032196091,278.51617,-12.084975,240.55681,377.99368,105.16993713378906
Q4_FyK_c-TIcCA_2,45.0,0.2239,0.6092,0.1668,3.0,2.0,7.0,1.0,0.8857,0.488,0.02695,0.02117,0.002887,0.1011,0.0924,0.01732,0.08951,0.3407,0.9457,0.4609,7.0,5.0,2.0,0.1333,0.0,0.04862,0.1858,0.0208,0.1333,0.143,0.1341,0.1014,0.03389,0.0,0.0,0.9358,0.8475,0.00664,1103.0,0.03989,0.2321,0.125,12.0,0.5,0.7538,1.0,1.157,1.0,0.07292,0.513,0.3285,0.0,42.0,1.05,1.04,18.39,5.707,0.1124,0.0,14.0,42.0,40.0,1.05,0.2328,0.004188,0.007032,69.0,13.66,6.3430866e-10,5972.0,4.09286,2884.0,7.49654e-06,0.46213546,0.0075,1137.0,1759.0,-2.095006e-06,0.0069903093,1.4113638,404.0,12379.797,423.0444,31.25,234.0,0.00021448296,96.79836,-14.046992,427.9624,375.0197,108.98955535888672
Q3_RiQMuhk_SuQ_0,38.0,0.3133,0.6506,0.03614,3.0,1.0,12.0,3.0,0.6667,0.5135,0.02703,0.1351,0.01351,0.1081,0.08108,0.05405,0.2027,0.1892,2.0,0.5694,0.0,7.0,7.0,0.2467,0.0,0.0337,0.1485,0.02292,0.1682,0.2467,0.08211,0.02467,0.4157,0.0,0.0,0.2869,0.0002511,4.729,83.0,0.5542,0.4337,1.0,12.0,6.0,0.76,3.0,-0.7977,1.0,0.4219,2.065,1.199,2.0,66.0,1.048,1.647,1.705,0.768,0.0,2.0,7.0,66.0,63.0,1.048,0.3798,0.01923,0.02885,35.0,7.47,5.7195143e-10,3470.0,3.362448,2089.0,-5.1415278e-05,0.8277892,0.004166667,2.0,4576.0,-8.6332733e-07,0.0035364619,2.5196605,50.0,25314.018,380.6389,31.496063,628.0,0.0019165864,132.39854,-10.898871,251.65291,374.95273,67.04467010498047
Q1_3ahg_eQZhxs_0,60.0,0.3086,0.5463,0.1451,6.0,2.0,12.0,3.0,0.8,0.4496,0.02158,0.02158,0.007194,0.1151,0.06475,0.02518,0.1439,0.295,1.133,0.4669,0.0,7.0,7.0,0.145,0.0,0.03027,0.1801,0.03806,0.1166,0.145,0.1165,0.08763,0.1471,0.0,0.0,0.6731,0.2087,0.2129,324.0,0.0216,0.5741,0.125,6.0,1.5,0.7568,2.0,0.4709,1.0,0.08333,1.328,0.7237,0.0,41.0,1.073,1.733,8.102,2.394,0.009259,0.0,14.0,41.0,44.0,1.073,0.2783,0.0186,0.004292,71.0,11.36,1.2623405e-10,1433.0,3.1660926,308.0,-5.9573962e-05,0.122163504,0.010277778,1449.0,585.0,-9.771317e-07,0.006738569,4.009468,2129.0,23874.383,456.85376,0.0,2136.0,0.015043191,2941.985,-5.7245827,36.93144,382.2413,83.161376953125
Q4_1fdxsFbnsX4_1,44.0,0.125,0.6937,0.1812,4.0,3.0,2.0,4.0,0.8,0.3791,0.0,0.0719,0.0,0.09804,0.0719,0.03268,0.04575,0.3137,3.2,0.4379,7.0,3.0,4.0,0.1458,0.0,0.04233,0.2816,0.01451,0.09805,0.1756,0.1279,0.05689,0.2882,0.005079,0.01161,0.3546,0.03976,0.1995,160.0,0.025,0.1687,0.125,12.0,0.5,0.8627,2.0,0.7631,1.0,0.1016,0.6224,0.0,0.0,45.0,1.222,1.018,4.124,1.991,0.0125,0.0,12.0,45.0,55.0,1.222,0.2411,0.04965,0.0,47.0,11.33,3.2545e-09,742.0,3.1433663,2573.0,7.2899486e-05,0.7875472,0.0058333334,34.0,2681.0,-7.7556945e-07,0.0054269517,1.138101,2504.0,14501.142,426.47757,31.25,2313.0,-0.0009633251,242.05643,-6.910253,127.24815,377.52023,106.41150665283205
Q2_BzqX-9TA-GY_1,48.0,0.2248,0.6124,0.1628,2.0,2.0,4.0,3.0,0.6154,0.6098,0.0,0.01626,0.01626,0.03252,0.04065,0.00813,0.1301,0.3577,0.5,0.4715,2.0,7.0,5.0,0.1311,0.0,0.03693,0.185,0.02694,0.09938,0.1311,0.1423,0.1135,0.2553,0.0,0.0,0.6616,0.6211,0.0,129.0,0.2791,0.6357,0.125,12.0,0.75,0.4737,7.0,1.399,1.0,0.2031,0.237,0.0,0.0,42.0,1.19,1.351,4.301,0.7699,0.007752,0.0,14.0,42.0,50.0,1.19,0.1869,0.02103,0.004673,57.0,9.884,2.7588845e-08,996.0,3.0201201,2564.0,5.089903e-05,0.40024364,0.004166667,2442.0,2816.0,-1.5594516e-07,0.0034703084,1.6567348,343.0,20394.852,404.016,31.25,347.0,0.0011085375,140.6416,-16.872145,415.6867,375.8216,144.24119567871094
Q1_Jn9r0avp0fY_3,72.0,0.1225,0.3325,0.545,3.0,1.0,5.0,3.0,0.8644,0.3773,0.01319,0.02111,0.002639,0.09235,0.01583,0.02639,0.1346,0.3641,0.9474,0.4492,0.0,7.0,7.0,0.1598,0.0,0.02497,0.1476,0.008461,0.145,0.1598,0.1074,0.1173,0.009523,0.0,0.0,0.9069,0.534,0.06599,400.0,0.0575,0.3825,0.125,12.0,0.5,0.8718,2.0,0.9735,1.0,0.1016,0.1484,0.04704,0.0,42.0,1.143,1.069,13.34,4.365,0.02,0.0,13.0,42.0,48.0,1.143,0.2298,0.003361,0.009244,60.0,9.39,1.6053667e-08,1228.0,2.7946675,2058.0,6.21485e-05,0.6216054,0.012777778,1891.0,1120.0,-4.311544e-06,0.007886923,1.0154406,37.0,29429.957,427.9242,31.25,1010.0,0.00026616617,331.0459,-5.3826303,92.70585,391.77975,143.6018524169922
